#mOTU	consensus_taxonomy	S_Normal_025_008M	S_Normal_025_17M	S_Normal_025_34M	S_Normal_025_068M	S_Normal_025_102M	S_Normal_050_008M	S_Normal_050_17M	S_Normal_050_34M	S_Normal_050_068M	S_Normal_050_102M	S_Normal_100_008M	S_Normal_100_17M	S_Normal_100_34M	S_Normal_100_068M	S_Normal_100_102M	S_Normal_150_008M	S_Normal_150_17M	S_Normal_150_34M	S_Normal_150_068M	S_Normal_150_102M	S_Normal_200_008M	S_Normal_200_17M	S_Normal_200_34M	S_Normal_200_068M	S_Normal_200_102M	S_Normal_400_008M	S_Normal_400_17M	S_Normal_400_34M	S_Normal_400_068M	S_Normal_400_102M
ref_mOTU_v3_08264	Geosporobacter ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0.003898221	0	0	0	0	0	0	0	0	0	0.003548791	0	0	0	0	0	0	0.00223129	0
ref_mOTU_v3_06526	Hyphomicrobium nitrativorans	0	0	0	0	0	0	0	0	0	0	0	0.03173716	0.010496735	0	0	0	0.003184969	0	0.002008907	0	0.001344107	0.001788614	0	0	0.000771625	0	0.008390984	0.000173122	0.001692729	0
ref_mOTU_v3_08306	Xylella taiwanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000922203	0	0.006621044	0	0	0.001003165	0	0	0	0.000540238	0	0	0	0
ref_mOTU_v3_08307	Gynuella sunshinyii	0	0	0	0.051313866	0	0	0	0	0	0	0	0.028298406	0.006452609	0	0.022887395	0	0.005823321	0	0	0.001623019	0	0	0.018392013	0	0	0.002388601	0.00285256	0	0.000556796	0.000453916
ref_mOTU_v3_07460	Hymenobacter swuensis	0.022592633	0	0	0.026798939	0	0	0	0	0	0	0	0	0	0.008029454	0	0	0	0	0.006350581	0	0	0.001063347	0	0.00656436	0	0	0.004652524	0	0.004590258	0
ref_mOTU_v3_04496	Octadecabacter temperatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004332773	0	0	0	0	0	0	0	0	0	0.000259608	0	0.001210221	0
ref_mOTU_v3_04497	Serpentinomonas raichei	0	0	0	0	0	0	0	0	0	0	0	0	0.002340308	0	0	0	0	0	0	0	0.008638184	0.002273972	0.006387559	0	0	0	0	0	0	0
ref_mOTU_v3_08383	Novibacillus thermophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012955719	0	0	0.002968861	0.001739219	0	0	0	0.000466135	0	0	0	0.004695998
ref_mOTU_v3_08386	Lentibacillus amyloliquefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00294143	0	0.004509708	0.008647829	0	0	0	0.001012546	0	0	0	0.003507094
ref_mOTU_v3_04566	Rhodoferax saidenbachensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001246921	0.001923242	0	0	0.000997106	0	0	0.001421692	0.000283363	0	0	0.00061321
ref_mOTU_v3_08411	Lacinutrix venerupis	0	0.102361895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006057046	0	0.007547623	0	0	0.001449656	0.001542083	0.001597187
ref_mOTU_v3_08412	Martelella endophytica	0	0	0	0	0	0	0	0	0	0.002837211	0	0	0	0	0	0	0	0	0.002131267	0	0	0.07534558	0	0	0	0	0	0.050618016	0	0.000209635
ref_mOTU_v3_04575	Flavobacterium gilvum	0	0.033479705	0	0	0	0.000825383	0	0	0	0	0	0	0.017698425	0	0.009696362	0	0	0	0.005707532	0	0	0	0	0	0	0.00502997	0.004108748	0	0	0
ref_mOTU_v3_04155	Jeotgalibacillus malaysiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395169	0	0	0	0	0	0	0.000901439	0	0	0.00236002	0	0	0	0.000549035
ref_mOTU_v3_08469	Erysipelothrix larvae	0	0	0.044167146	0	0.044018229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002256015	0.002500486	0	0	0	0.011886859	0	0.01884746	0.001021282	0	0.000520424
ref_mOTU_v3_04631	Sphingopyxis fribergensis	0	0	0	0	0.233106204	0	0	0	0.006273678	0	0	0	0	0	0.001743021	0.009718502	0	0.001867754	0	0	0.005650217	0	0	0	0	0	0	0.000691372	0	0
ref_mOTU_v3_04683	Lawsonella clevelandensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001015382	0	0	0	0	0	0	0.005609463	0	0	0	0	0	0.001840593
ref_mOTU_v3_08528	Anaerobacillus isosaccharinicus	0	0	0	0.029969981	0	0	0	0	0	0	0	0	0.03097203	0	0	0	0	0.003576559	0	0.004469948	0	0	0	0	0	0.000675244	0.005767779	0.001542334	0	0.001733686
ref_mOTU_v3_08552	Sedimenticola thiotaurini	0	0	0	0	0	0	0	0	0	0	0	0	0.002043341	0	0	0	0	0	0.012435568	0	0	0	0	0	0	0	0	0.001640082	0.000290739	0
ref_mOTU_v3_04704	Paracoccus sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027664883	0	0.003217735	0	0	0	0	0.001207295	0	0.001661615	0.003007121	0.000742932	0	0.002178979
ref_mOTU_v3_08569	Woeseia oceani	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004805485	0	0.002519508	0	0	0.001264199	0	0	0	0.004461918	0.007843713	0	0.000901928	0
ref_mOTU_v3_08570	Haematospirillum jordaniae	0	0	0.033252658	0	0	0	0.044677573	0.009479423	0	0	0	0.004838797	0	0	0.011387295	0	0	0	0.017157895	0.004980657	0	0	0	0.007689316	0	0.001395675	0.002133463	0	0	0
ref_mOTU_v3_10304	Mycobacterium grossiae	0	0	0	0	0	0	0	0	0	0	0	0	0.011873437	0	0	0.013274151	0	0.00513541	0	0	0	0	0	0	0	0.000844385	0.001884231	0	0.000436434	0
ref_mOTU_v3_08582	Limnochorda pilosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002548733	0	0.001238613	0	0	0
ref_mOTU_v3_04720	Sphingomonas panacis	0	0	0	0	0	0.042201284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012377858	0	0	0	0	0	0	0	0	0.000982586	0
ref_mOTU_v3_08630	Wenzhouxiangella marina	0	0	0	0	0	0	0	0	0	0.009223144	0	0	0	0	0	0	0.010198844	0	0	0	0	0	0	0	0	0	0.000625307	0	0	0.011051065
ref_mOTU_v3_04371	Phaeobacter piscinae [Phaeobacter sp. S60/Phaeobacter piscinae]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.14E-05	0	0	0	0	0	0	0	0	4.60E-05	0	0	0	0	0	0
ref_mOTU_v3_03825	Lentzea guizhouensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009821406	0	0	0	0	0.003629115	0	0	0.001341458	0	0
ref_mOTU_v3_08665	Bifidobacterium lemurum	0	0	0	0	0	0	0	0	0	0.045432965	0	0	0	0.00149207	0	0.011671238	0	0	0	0.001938616	0	0	0	0.001269099	0	0.003086258	0.001921279	0.000954632	0.001584832	0
ref_mOTU_v3_08794	Lutibacter profundi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356417	0.004440383	0	0	0	0	0	0	0.00383325	0.001682355	0.00307423
ref_mOTU_v3_00838	Chania multitudinisentens	0	0	0	0	0	0	0.050467856	0	0	0	0	0.002488365	0	0.002829168	0.002412723	0	0	0	0	0	0	0	0.003117231	0	0	0	0	0.001084391	0.000534515	0.002804931
ref_mOTU_v3_08870	Corynebacterium crudilactis	0	0	0	0	0	0	0	0	0	0	0.001730489	0	0.011989514	0	0	0	0	0	0	0.050423226	0	0	0	0	0	0	0	0	0	0.002254669
ref_mOTU_v3_08872	Caldimicrobium thiodismutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015571838	0	0.00276659	0	0	0.001789433	0.00140568	0	0	0	0	0.001188907	0	0
ref_mOTU_v3_05186	Chryseobacterium sp. BGARF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000209365	0	0	0	0	0	0	0	0	0.000185762	0	0	0	0	0	0
ref_mOTU_v3_05218	Akkermansia glycaniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000866047	0.000595312	0	0	0
ref_mOTU_v3_03984	Chryseobacterium glaciei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011394599	0	0	0	0.001517043	0	0	0	0	0	0.005413184	0	0.000480044	0.001199679	0
ref_mOTU_v3_09075	Bartonella apis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003612884	0	0.000121902	0.000883656
ref_mOTU_v3_05235	Oblitimonas alkaliphila	0	0	0	0	0	0	0	0	0	0	0	0	0.000865259	0	0	0	0	0	0.001691533	0	0	0	0	0	0.000784761	0	0	0	0	0
ref_mOTU_v3_05241	Faecalibaculum rodentium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001262843	0.020356603	0	0	0.003686293	0.000547493	0.000957352	0	0
ref_mOTU_v3_01498	Neisseria sp. HMSC064E01	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000153633	0	0	0	0	0	0.000385313	0	0	0	0	0.00020455	0.001171881	9.19E-05	0	0.000130282	0
ref_mOTU_v3_09162	Pseudodesulfovibrio indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004758453	0.004569234	0.003675749	0.004118283	0.000977052	0	0.003268315
ref_mOTU_v3_01497	Neisseria sp. HMSC072F04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000836293	0	0	0	0	0	0.001603794	0	0	0	0	0	0.000911066	0.000182931	0	0.000985964	0
ref_mOTU_v3_09333	Celeribacter ethanolicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003267028	0.000454633	0	0	0	0	0	0	0	0.000778943
ref_mOTU_v3_05422	Flavobacterium crassostreae	0	0	0	0	0	0	0.011678769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006607658	0.001355212	0	0	0.000428326	0	0	0	0.001718735
ref_mOTU_v3_05423	Hydrogenophaga crassostreae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003327101	0	0	0.008025768	0	0.009749353	0	0.016913584	0	0	0	0	0.002421163	0.003785266	0.000954919	0	0.003627877
ref_mOTU_v3_05425	Paenibacillus crassostreae	0	0.076237622	0	0.035655743	0	0	0.005345686	0	0	0	0	0	0	0	0.003741503	0	0.005716914	0	0	0.001678433	0	0	0	0	0	0	0	0	0	0.001234056
ref_mOTU_v3_09362	Microbulbifer aggregans	0	0	0	0.046235961	0	0.004416548	0	0.076954432	0	0	0	0	0	0	0	0	0.002720588	0	0	0.012285021	0.001010843	0	0	0	0	0	0	0	0	0
ref_mOTU_v3_03555	Polaribacter vadi	0	0	0	0	0	0	0	0	0	0.009425392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099419841	0	0.000329554	0	0	0.000878237
ref_mOTU_v3_09429	Acinetobacter larvae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001108992	0	0	0.004566181	0	0.005936625	0.00222547	0	0
ref_mOTU_v3_02979	Wenyingzhuangia fucanilytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001514211	0.005851605	0	0	0.000448621	0	0.003002688	0	0	0.000374724	0.00165306
ref_mOTU_v3_03476	Bacteroides caecimuris	0.018111993	0	0	0	0	0	0	0	0	0	0	0	0.0048599	0	0	0	0.010307994	0	0	0	0	0	0	0	0	0.00099699	0.001238538	0.00064827	0.004628494	0.001518588
ref_mOTU_v3_10028	Immundisolibacter cernigliae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001485547	0.000722716	0	0	0	0	0.001333209	0	0	0	0	0	0	0	0	0	0
ref_mOTU_v3_10029	Streptococcus pantholopis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001042418	0	0	0.001947712	0.00036908	0.000625881	0	0.000268024
ref_mOTU_v3_10090	Desulfotomaculum ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000425281	0	0	0	0	0.00581519	0.000347851	0	0	0.002933744	0.004258704	0.000385997	0.002664186	0	0.002218077	0
ref_mOTU_v3_05707	Polynucleobacter duraquae	0	0	0	0	0	0	0	0	0	0.043838699	0	0	0	0.011985323	0	0	0	0	0	0	0	0.012514484	0	0	0	0	0	0.002135985	0.000902075	0
ref_mOTU_v3_10108	Lacunisphaera limnophila	0	0	0	0	0	0	0	0	0	0	0	0	0.001364817	0	0	0	0	0	0	0	0	0	0	0.001129815	0	0.001133406	0	0.000874544	0	0.001544554
ref_mOTU_v3_10110	Dehalogenimonas formicexedens	0	0	0	0	0	0	0	0	0	0	0	0	0.003262415	0	0	0	0	0.003138734	0	0.001321162	0	0	0	0	0	0	0	0	0	0
ref_mOTU_v3_10132	Phaeobacter porticola	0	0	0	0	0	0	0.006202819	0	0	0	0	0	0	0	0	0.003880304	0	0	0	0	0	0	0	0.00153763	0	0.004707531	0.000278111	0	0.002268184	0.00474939
ref_mOTU_v3_04660	Capnocytophaga canis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000687947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ref_mOTU_v3_00561	Orrella dioscoreae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004692295	0.005042628	0	0	0	0	0	0.005251477	0	0
ref_mOTU_v3_02297	Leptotrichia massiliensis [Leptotrichia massiliensis/Leptotrichia sp. oral taxon 225]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.07E-06
ref_mOTU_v3_10038	Luteitalea pratensis	0.005146916	0	0	0	0	0	0	0	0	0	0	0.006487169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093802	0	0.003823527
ref_mOTU_v3_10258	Acinetobacter defluvii	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000525402	0	0	0	0	0	0	0	0	0	0.019539676	0.005014954	0	0.001756567	0.000662113	0	0.001702027
ref_mOTU_v3_10264	Marinobacter salinus	0	0	0	0	0	0.074083538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005043625	0	0.001009159	0.003913009	0	0	0
ref_mOTU_v3_01740	Xanthomonas cannabis	0	0	0	0	0.00001007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ref_mOTU_v3_10464	Gramella salexigens	0	0	0	0	0	0	0	0	0	0	0	0.006257174	0	0	0	0	0	0.039720783	0	0	0	0	0	0	0	0.004332707	0	0	0	0
ref_mOTU_v3_05233	Neisseria dumasiana [Neisseria sp. 74A18/Neisseria dumasiana]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004464694	0.001072578	0	0	0	0	0	0	0	0.004302448	0.000321535	0.000603653	0
ref_mOTU_v3_01856	Glutamicibacter halophytocola	0	0	0	0	0	0	0	0	0	0	0	0	0.030049874	0.001695908	0.00302038	0.034497597	0	0	0.009508329	0	0.003301066	0	0	0	0	0.003334612	0	0.003876238	0	0
ref_mOTU_v3_10576	Sedimentisphaera cyanobacteriorum	0	0	0	0	0	0	0	0	0	0	0	0.017043547	0	0	0	0	0	0	0	0	0	0	0	0	0.00106948	0.012402082	0	0	0.005115897	0.001696712
ref_mOTU_v3_10583	Paracoccus contaminans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008097705	0.000430007	0	0.010625917	0	0.001130282
ref_mOTU_v3_06043	Actinomyces gaoshouyii	0	0	0	0	0	0	0	0	0	0	0	0.001250864	0	0	0	0	0.002460445	0	0.001936445	0	0	0	0	0	0	0.000397981	0	0.000299448	0	0
unassigned	unassigned	0.001625656	0.008183822	0.000360321	0.002386884	0.001252048	0.000135592	0.013059081	0.000231457	9.14E-05	0.000474309	0.001309635	0.000584886	0.000394736	0.000236788	5.26E-05	0.00078514	0.001636702	0.001315184	0.000321267	0.001137169	0.001338516	0.001051865	0.001295885	0.000857638	0.002767468	0.001034301	0.004516017	0.001723651	0.00162668	0.001005177
ref_mOTU_v3_02607	Geodermatophilus poikilotrophus/obscurus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001275842	0	0	0	0	0.001605994	0	0.000446439
ref_mOTU_v3_00666	Streptomyces sp. [Streptomyces stelliscabiei/Streptomyces scabiei/Streptomyces bottropensis]	0	0.029031104	0.011838662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014235546	0	0.000750004	0	0	0	0	0	0	0.000728154	0.000396841	0.001637925	0.000468915
ref_mOTU_v3_04798	Neisseria sp. [Neisseria sp. HMSC15G01/Neisseria sp. HMSC064F03/Neisseria sp. HMSC078H04/Neisseria sp. HMSC056A04/Neisseria sp. HMSC070H10/Neisseria sp. HMSC072C05/Neisseria sp. HMSC066F04/Neisseria sp. HMSC061H08/Neisseria sp. HMSC068C04/Neisseria sp. HMSC061E12/Neisseria sp. HMSC073G10/Neisseria sp. HMSC069H12/Neisseria sp. HMSC066B07/Neisseria sp. HMSC075C10/Neisseria sp. HMSC056A03/Neisseria flavescens/Neisseria lactamica/Neisseria meningitidis]	0	0	0	0	0	0	0	0	0	0.017167646	0	0.016152817	0	0	0.004216473	0	0	0	0	0.000287652	0	0	0.005303791	0	0.003581404	0.000818258	0.001509093	0	0.003402669	0
ref_mOTU_v3_05152	Campylobacter sp. [Campylobacter sp. NCTC 13003/Campylobacter sp. P0021/Campylobacter sp. P0023/Campylobacter sp. P0085/Campylobacter sp. P0087/Campylobacter sp. P0088/Campylobacter sp. P0094/Campylobacter sp. P0098/Campylobacter sp. P0103/Campylobacter sp. P0106/Campylobacter sp. P0107/Campylobacter sp. P0108/Campylobacter sp. P0109/Campylobacter sp. P0111/Campylobacter sp. P0132/Campylobacter sp. P0134/Campylobacter sp. P0135/Campylobacter sp. P0136/Campylobacter sp. P0138/Campylobacter sp. P0139/Campylobacter sp. P0140/Campylobacter sp. P0187/Campylobacter sp. P0209/Campylobacter sp. P0222/Campylobacter sp. P0227/Campylobacter sp. P031/Campylobacter sp. P090/Campylobacter sp. P091/Campylobacter sp. P093/Campylobacter sp. P146/Campylobacter sp. P148/Campylobacter sp. P155/Campylobacter sp. P157/Campylobacter sp. P159/Campylobacter sp. P160/Campylobacter sp. P162]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001459293	0	0	0.002032802	0	0	0	0	0	0	0	0.001822809
ref_mOTU_v3_02454	Streptococcus agalactiae/hyovaginalis	0	0	0	0	0	0	0	0	0	0.013806699	0	0	0	0	0	0	0	0.002498994	0	0.009268431	0	0	0	0	0	0	0.002276553	0.002028565	0	0
ref_mOTU_v3_02471	Thermoanaerobacter sp. [Thermoanaerobacter siderophilus/Thermoanaerobacter indiensis/Thermoanaerobacter thermohydrosulfuricus/Thermoanaerobacter wiegelii]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002980548	0	0.000558807	0.001019352	0	0.000372326	0.000268162	0.001251351	0	0	0.001131398
ref_mOTU_v3_00814	Buttiauxella sp. [Buttiauxella agrestis/Buttiauxella brennerae/Buttiauxella gaviniae/Buttiauxella noackiae]	0	0	0	0	0	0	0.011026746	0	0	0	0	0.004277227	0	0	0	0	0	0	0	0	0	0	0	0	0.000319961	0.000438715	0.00058744	0	0	0.000864332
ref_mOTU_v3_04568	Clostridiales sp. [[Butyribacterium] methylotrophicum/Eubacterium limosum/Eubacterium callanderi]	0	0	0	0	0	0	0	0	0	0	0.003229431	0	0.002000076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000603214	0	0.002108244
ext_mOTU_v3_26998	Bifidobacterium species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000437586	0.000307292	0.005217729	0	0.000643247	0.00294744	0	0	0	0	0	0	0	0.000286681	0
ext_mOTU_v3_28788	Capnocytophaga species incertae sedis	0	0	0	0	0.000726057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251632	0	0.000452754	0	0	0	0.000801721	0	0.000381467	0	0
ref_mOTU_v3_01720	Lonsdalea iberica/quercina	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000442307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ref_mOTU_v3_04794	Neisseria sp. [Neisseria sp. HMSC066H01/Neisseria sp. HMSC078C12/Neisseria sp. HMSC061B04/Neisseria sp. HMSC070A01/Neisseria lactamica/Neisseria meningitidis/Neisseria mucosa]	0	0	0	0	0	0	0	0	0	0.000116822	0	0	0	0.000542195	0.000023587	0	0	0	0	0.000353343	0	0	3.63E-05	0.000782138	0.000017451	0.000194764	0	0	3.71E-05	0
ext_mOTU_v3_28621	Chryseobacterium species incertae sedis	0	0	0	0.000481432	0	0	0	0	0	0	0.000358627	0	0	0	0.000215979	0	0	0	0	4.84E-05	0	0.000231279	0	0.000208455	6.10E-06	0	0	0	8.09E-05	0
ref_mOTU_v3_02472	Thermoanaerobacter sp. [Thermoanaerobacter ethanolicus/Thermoanaerobacter brockii/Thermoanaerobacter thermocopriae/Thermoanaerobacter sp. X514/Thermoanaerobacter pseudethanolicus/Thermoanaerobacter sp. X513/Thermoanaerobacter sp. X561]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ref_mOTU_v3_01496	Neisseriaceae sp. [Morococcus cerebrosus/Neisseria sp. HMSC15C08/Neisseria sp. HMSC059F02/Neisseria sp. HMSC055F11/Neisseria sp. HMSC064F04/Neisseria sp. HMSC070E12/Neisseria mucosa]	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025221	0	0	0	0	0	0.000150338	0	0	0	0	0	0.000451303	8.81E-05	0	0.000256558	0
ref_mOTU_v3_00283	Streptococcus sp. [Streptococcus pneumoniae/Streptococcus sp. HMSC070B10/Streptococcus sp. HMSC063B03/Streptococcus sp. HMSC077D04/Streptococcus sp. HMSC073F11/Streptococcus sp. CCUG 49591/Streptococcus pseudopneumoniae/Streptococcus mitis/Streptococcus sp. M334]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448824	0	0	0	0	0	0	0.000185566	0	0	0	0.000160942	0	0
ext_mOTU_v3_19484	Neisseria species incertae sedis	0	0	0	0	0	0	0	0	0	0.000365921	0	0.000270606	0	7.64E-05	0.000075494	0	0	0	0	9.28E-05	0	0	0	0	0.000189675	0	0	0	0.000133526	0
ref_mOTU_v3_01495	Neisseria sicca/macacae [Neisseria sp. HMSC06F02/Neisseria sp. HMSC70E02/Neisseria sp. HMSC077D05/Neisseria sp. HMSC074B07/Neisseria sp. HMSC055H02/Neisseria sp. HMSC067H09/Neisseria sp. HMSC065D04/Neisseria sicca/Neisseria macacae/Neisseria sp. GT4A_CT1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152844	2.32E-05	0	0	0	0	8.20E-05	0	0	0	0	2.18E-05	0	7.27E-05	0	0.000196954	0
ref_mOTU_v3_04796	Neisseria subflava/meningitidis [Neisseria sp. HMSC072B12/Neisseria sp. HMSC058F07/Neisseria sp. HMSC075C12/Neisseria sp. HMSC063B05/Neisseria sp. HMSC071A01/Neisseria sp. HMSC067H04/Neisseria sp. HMSC067G12/Neisseria sp. HMSC067G11/Neisseria sp. HMSC068C12/Neisseria subflava/Neisseria meningitidis]	0	0	0	0	0	0	0	0	0	0	0	0	0	4.06E-06	0.000002786	0	0	0	0	9.27E-06	0	0	0	0	0	0	0	0	9.64E-06	0
ref_mOTU_v3_00394	Chromobacterium sp. [Chromobacterium sp. F49/Chromobacterium subtsugae/Chromobacterium aquaticum/Chromobacterium violaceum]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199518	6.41E-05	0
ext_mOTU_v3_19447	Capnocytophaga species incertae sedis	0	0	0	0	0.000150929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51E-05	0	0	0	0	0	0	0	6.21E-05	0	0
ext_mOTU_v3_18099	Streptococcus species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175131	0	0	0	0
ref_mOTU_v3_00301	Streptococcus sp. [Streptococcus sp. SK140/Streptococcus oralis/Streptococcus sp. HMSC074B11/Streptococcus sp. HMSC061D10/Streptococcus sp. HMSC056C01/Streptococcus sp. HMSC034E03/Streptococcus sp. HMSC071D03/Streptococcus pseudopneumoniae/Streptococcus infantis/Streptococcus sp. oral taxon 431]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.19E-05	0	0	0	0	0	0
ext_mOTU_v3_19448	Capnocytophaga species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000359292	0	0	0
ref_mOTU_v3_00294	Streptococcus oralis/mitis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126196	0	0	0	0	0	0	2.82E-05	0	0	0	0	0	0
ref_mOTU_v3_00395	Chromobacterium amazonense/piscinae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117817	0	0
ext_mOTU_v3_18666	Streptococcus species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
meta_mOTU_v3_12897	Comamonadaceae species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171437	0	0	0
ext_mOTU_v3_28867	Neisseria species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ref_mOTU_v3_03475	Bacteroides sp. [Bacteroides sp. HMSC073E02/Bacteroides ovatus/Bacteroides xylanisolvens/Bacteroides sp. 1_1_30/Bacteroides sp. 3_1_13/Bacteroides sp. 3_1_23/Bacteroides sp. 2_1_22/Bacteroides sp. 2_2_4/Bacteroides sp. D1/Bacteroides sp. D2/Bacteroides sp. D22/Bacteroides fragilis]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84E-05	0	0	0
ext_mOTU_v3_18056	Leptotrichia species incertae sedis	0	0	0	0	0	0	0	0	0	3.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ext_mOTU_v3_28841	Streptococcus species incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11E-05	0	0	0	0	0	0
ref_mOTU_v3_01185	Bradyrhizobium diazoefficiens/japonicum [Bradyrhizobium sp. WSM2254/Bradyrhizobium diazoefficiens/Bradyrhizobium sp. cf659/Bradyrhizobium japonicum]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80E-05
ref_mOTU_v3_00854	Firmicutes sp. [Catenibacterium mitsuokai/Catenibacterium sp. CAG:290/Roseburia hominis]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67E-05
