Specie	S1_010_007.5M	S1_020_007.5M	S1_050_007.5M	S1_100_007.5M	S1_150_007.5M	S1_200_007.5M	S1_250_007.5M	S1_300_007.5M	S1_500_007.5M	S1_010_015M	S1_020_015M	S1_050_015M	S1_100_015M	S1_150_015M	S1_200_015M	S1_250_015M	S1_300_015M	S1_500_015M	S1_010_030M	S1_020_030M	S1_050_030M	S1_100_030M	S1_150_030M	S1_200_030M	S1_250_030M	S1_300_030M	S1_500_030M	S1_010_045M	S1_020_045M	S1_050_045M	S1_100_045M	S1_150_045M	S1_200_045M	S1_250_045M	S1_300_045M	S1_500_045M	S1_010_090M	S1_020_090M	S1_050_090M	S1_100_090M	S1_150_090M	S1_200_090M	S1_250_090M	S1_300_090M	S1_500_090M	S1_010_150M	S1_020_150M	S1_050_150M	S1_100_150M	S1_150_150M	S1_200_150M	S1_250_150M	S1_300_150M	S1_500_150M
Stenomitos_frigidus	0	0	0	0	0	0	0	0	0	0.105048746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella_sp002838165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08502785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007739882	0	0	0	0	0	0	0	0	0	0
Halomonas_alkaliantarctica	0	0.098022599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophus_aciditrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0.00741018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08749115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alteriqipengyuania_bathyomarina	0	0	0	0	0	0	0.003218496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingobacterium_haloxyli	0	0	0	0	0	0	0	0	0	0	0	0	0.007255708	0	0	0	0	0	0.038123383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfarculus_baarsii	0	0	0	0	0	0.003555841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lentisphaera_araneosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003107647	0	0	0	0	0	0	0.00372426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007602304	0	0	0	0	0	0.083585926	0	0	0	0	0	0	0
Megasphaera_cerevisiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004932839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094027245	0	0	0	0	0	0	0	0
Alloscardovia_macacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028839256	0	0	0	0	0	0	0	0	0	0	0
Lacrimispora_amygdalina_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000387264	0	0	0	0	0	0	0	0	0
Lutispora_thermophila	0	0	0	0	0	0	0	0	0	0	0	0.099029846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichococcus_paludicola	0	0	0	0	0	0	0	0	0	0	0	0	0.056629785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000789105	0	0	0	0	0	0	0	0	0	0
Flavobacterium_gelidilacus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000839091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Companilactobacillus_sp005404815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla163_sp007750655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia_entomophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008263
Paenibacillus_A_oralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Monoglobus_pectinilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017953	0	0	0
Thermoflavifilum_aggregans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005102454	0	0	0	0	0.078680335	0	0	0	0	0	0	0
Oceanibaculum_pacificum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003081214	0	0.001399369	0	0	0	0	0	0	0	0	0	0	0	0
Sneathiella_glossodoripedis	0	0	0	0	0	0	0	0.004261749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimwellia_blattae	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000602375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089780922	0	0	0	0	0	0	0	0	0	0.001372043	0	0	0	0	0	0	0	0	0	0	0	0	0
Photobacterium_rosenbergii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00361448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000359719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086222448	0	0	0.002563723	0	0	0	0	0	0	0	0	0	0	0	0
Flavobacterium_suncheonense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001838297	0.001624269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcus_D_bicirculans	0	0	0	0	0.032961827	0	0	0	0	0	0	0	0	0	0	0	0.043733555	0	0	0	0	0	0	0	0.006615606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio_furnissii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028532953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018382345	0	0
Paenibacillus_lautus	0	0	0	0	0.009256057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043144624	0	0	0	0	0	0	0	0	0	0.002100755	0	0	0	0	0	0	0	0	0	0
Knoellia_locipacati	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086333649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Microbulbifer_donghaiensis	0	0	0	0	0	0	0	0	0	0.083058722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dialister_B_micraerophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003914798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031173288	0	0	0	0	0.002855835
Enterobacter_asburiae_B	0	0	0	0	0	0	0	0	0.001195358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080000283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dolichospermum_circinale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080767989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001013136
Rhodoplanes_serenus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001571886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pedobacter_nototheniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Georhizobium_haloflavum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083084872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardia_vermiculata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001049789	0.000792004	0	0	0	0	0	0	0	0	0	0.07941155	0	0	0	0	0	0	0	0
Sphingorhabdus_B_contaminans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptacidiphilus_albus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080682174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfotomaculum_ferrireducens	0	0	0	0	0	0	0	0.000685747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000852972	0	0	0	0	0	0	0	0	0	0.07003315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hymenobacter_sp003944705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077859445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Subtercola_vilae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001543273	0	0	0	0	0	0	0	0	0	0	0.004534413
Mesorhizobium_tianshanense	0	0	0	0.079551041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001676008	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonas_kerstersii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07971296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cycloclasticus_pugetii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002089319	0	0	0	0	0	0	0	0.000274968	0	0	0	0	0	0	0	0	0	0
Methylibium_petroleiphilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075970383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_E_moorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035814651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001908589	0	0	0	0	0.026245811	0	0	0.005716011	0
Lysobacter_C_lycopersici	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_cutis	0	0.04981665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010685085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010005191	0	0	0	0	0	0
Campylobacter_A_curvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseovarius_litoreus	0	0	0	0	0	0.000521307	0	0	0	0	0	0	0	0	0	0	0	0.003473556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morganella_psychrotolerans	0	0	0	0	0	0	0	0	0	0	0	0.063524926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004918456	0	0
Weissella_paramesenteroides	0	0	0	0	0.068780491	0	0	0	0	0	0	0	0	0	0	0	0.001063747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000615269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marimonas_lutisalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049561741	0	0	0	0	0	0	0
Giesbergeria_anulus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066984237	0	0	0	0	0	0	0.000245158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerobium_acetethylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056983622	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00058247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseivirga_seohaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kineococcus_xinjiangensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021891087	0	0	0	0	0	0	0	0	0	0	0	0	0
Muricomes_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flavisolibacter_ginsenosidimutans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas_sacchari	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002890029
Aureitalea_marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinovum_algicola	0	0	0	0	0	0.005388682	0	0	0	0	0	0	0	0	0	0	0	0.000481616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003717669
Winogradskyella_sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_mustelae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074847191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_resistens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_sviceus	0	0	0	0	0	0	0	0	0.000467466	0	0	0.060186448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aliidiomarina_taiwanensis	0	0	0	0	0	0	0	0	0.004840811	0	0	0	0	0	0	0	0	0.001034405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paenibacillus_camerounensis	0	0	0	0	0	0	0.008290926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Novosphingobium_guangzhouense	0	0	0	0	0	0	0	0.00533097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meiothermus_taiwanensis	0	0	0	0	0	0	0	0	0.001047363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Longispora_albida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodomicrobium_udaipurense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005024999	0
Vibrio_superstes	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034510259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03742966	0	0	0	0	0	0	0
Bifidobacterium_aquikefiri	0	0	0	0	0	0	0	0	0	0	0	0	0.006778191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces_F_thermoautotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072672707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kocuria_carniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004596099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_aphrophilus	0	0	0	0	0	0	0.003068295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018917	0	0	0	0	0	0	0	0	0
Nocardioides_eburneiflavus	0	0	0	0	0	0.05433835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012073689	0	0	0	0	0.003835645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Viridilinea_mediisalina	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011949844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048322072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphingomonas_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067945777	0	0	0	0	0	0	0	0	0	0	0	0	0.003037648
Kangiella_aquimarina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Winogradskyella_arenosi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002976794	0	0	0.053750056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Morganella_morganii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_graminisolvens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002502662	0	0	0	0	0	0	0	0	0	0	0	0.069481799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Herbaspirillum_rubrisubalbicans	0	0	0	0	0	0	0	0.001589336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001779869	0	0.00549248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enorma_phocaeensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005427215	0	0	0	0
Marinospirillum_minutulum	0	0.070915342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium_szulgai	0	0	0	0	0	0	0.00230009	0	0	0	0	0	0.067191217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Beijerinckia_indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068032879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Synechocystis_sp000284455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070693181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Listeria_A_rocourtiae	0	0	0.068478617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neorhizobium_smilacinae	0	0	0	0	0	0	0.003140552	0	0.002161011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00284849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bizionia_paragorgiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065427472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Virgibacillus_dokdonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007186193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Legionella_gratiana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068805422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mikella_sp900090215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agromyces_B_atrinae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Auritidibacter_ignavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00096263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054058353	0	0	0	0	0	0
Anoxybacillus_B_vitaminiphilus	0	0	0	0	0	0	0.066208683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001112253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraburkholderia_caledonica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001891375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonas_delhiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000354108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Marinobacter_A_sp004327985	0	0	0	0	0	0	0	0	0	0	0.064542689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002571562	0	0	0	0	0	0	0	0	0	0	0	0	0
Secundilactobacillus_mixtipabuli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014657364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046910347	0	0	0	0	0
