data_type	comparison	model	fold	held_out_sample	selection_method	feature_id	species
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	15	Ca-9	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Nocardia_cyriacigeorgica_D	Nocardia_cyriacigeorgica_D
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	16	Nor-7	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Ferrovibrio_terrae	Ferrovibrio_terrae
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Sulfurivermis_fontis	Sulfurivermis_fontis
Coverage	Nor_vs_Ca	Boruta_RF	17	Ca-7	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Blastomonas_ursincola	Blastomonas_ursincola
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Sphingomonas_hankookensis	Sphingomonas_hankookensis
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Coverage	Nor_vs_Ca	Boruta_RF	18	Nor-12	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Lactococcus_petauri	Lactococcus_petauri
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Blastomonas_ursincola	Blastomonas_ursincola
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Coverage	Nor_vs_Ca	Boruta_RF	19	Nor-6	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Blastomonas_ursincola	Blastomonas_ursincola
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	20	Ca-6	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	21	Ca-12	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Sphingomonas_hankookensis	Sphingomonas_hankookensis
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	22	Nor-15	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Ferrovibrio_terrae	Ferrovibrio_terrae
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Sphingomonas_hankookensis	Sphingomonas_hankookensis
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Pseudomonas_aeruginosa	Pseudomonas_aeruginosa
Coverage	Nor_vs_Ca	Boruta_RF	23	Nor-9	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Nocardia_cyriacigeorgica_D	Nocardia_cyriacigeorgica_D
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Ferrovibrio_sp002796975	Ferrovibrio_sp002796975
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Ferrovibrio_terrae	Ferrovibrio_terrae
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Comamonas_acidovorans	Comamonas_acidovorans
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	24	Ca-8	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Lactococcus_petauri	Lactococcus_petauri
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Ferrovibrio_sp002796975	Ferrovibrio_sp002796975
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Frigidibacter_sp002423245	Frigidibacter_sp002423245
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Sulfurivermis_fontis	Sulfurivermis_fontis
Coverage	Nor_vs_Ca	Boruta_RF	25	Ca-2	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Ferrovibrio_terrae	Ferrovibrio_terrae
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Caballeronia_sordidicola_A	Caballeronia_sordidicola_A
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Zhizhongheella_caldifontis	Zhizhongheella_caldifontis
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Methyloversatilis_discipulorum	Methyloversatilis_discipulorum
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Methyloversatilis_discipulorum_A	Methyloversatilis_discipulorum_A
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Methyloversatilis_thermotolerans	Methyloversatilis_thermotolerans
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Methyloversatilis_universalis	Methyloversatilis_universalis
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Methyloversatilis_universalis_A	Methyloversatilis_universalis_A
Coverage	Nor_vs_Ca	Boruta_RF	26	Nor-3	boruta	Arenimonas_sp003241895	Arenimonas_sp003241895
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	Obscuribacter_phosphatis	Obscuribacter_phosphatis
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	Brevibacillus_agri	Brevibacillus_agri
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	Lactococcus_lactis	Lactococcus_lactis
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	Lactococcus_petauri	Lactococcus_petauri
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	JACESI01_sp013911885	JACESI01_sp013911885
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	Erythrobacter_colymbi	Erythrobacter_colymbi
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	Erythrobacter_cryptus	Erythrobacter_cryptus
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	Sphingobium_fontiphilum	Sphingobium_fontiphilum
Coverage	Nor_vs_Ca	Boruta_RF	27	Nor-5	boruta	Sphingomonas_sp001557215	Sphingomonas_sp001557215
